RealTime dt Acc1 Acc2 Acc3 Vel1 Vel2 Vel3 Pos1 Pos2 Pos3 AccMag VelMag
637571399736625175 0 0,001098633 -0,001373291 0,0120697 -7,739998E-06 2,322001E-05 -0,0001512999 -3,675676E-07 4,193885E-08 1,026879E-06 0,01219716 0,0001532669
637571399736815306 10028 -0,0008087158 -0,00479126 0,01928711 -7,739998E-06 2,322001E-05 -0,0001395399 -3,736357E-07 6,014334E-08 9,128702E-07 0,01988977 0,0001416703
637571399737015207 0 -0,0008850098 -0,0052948 0,006332397 -7,739998E-06 1,940001E-05 -0,0001280799 -3,795491E-07 7,642418E-08 8,106394E-07 0,008301651 0,0001297719
637571399737205332 10154 -0,00100708 0,002502441 0,002975464 -7,739998E-06 1,552001E-05 -0,0001241999 -3,855553E-07 8,997314E-08 7,127548E-07 0,004016193 0,000125405
637571399737405207 0 -0,002212524 0,004364014 0,008773804 -7,739998E-06 1,552001E-05 -0,0001203599 -3,914996E-07 1,018925E-07 6,188438E-07 0,01004587 0,000121603
637571399737655203 9988 -0,0002441406 0,001525879 -0,0005187988 -7,739998E-06 1,552001E-05 -0,0001166399 -3,972582E-07 1,134394E-07 5,306798E-07 0,00163005 0,0001179222
637571399737805302 0 -0,0002441406 -0,0007629395 0,005783081 -7,739998E-06 1,552001E-05 -0,0001127799 -4,032335E-07 1,254208E-07 4,421237E-07 0,005838297 0,0001141056
637571399738015177 0 -0,002349854 0,003799438 0,02107239 -7,739998E-06 1,552001E-05 -0,0001012599 -4,091778E-07 1,373402E-07 3,599324E-07 0,02154073 0,0001027344
637571399738215282 9743 -0,0005187988 0,005355835 0,02006531 -7,739998E-06 1,946001E-05 -8,549994E-05 -4,152769E-07 1,511223E-07 2,86349E-07 0,02077428 8,802749E-05
637571399738405205 9732 -0,001342773 -0,002334595 0,03057861 -7,739998E-06 2,338001E-05 -6,589994E-05 -4,21345E-07 1,679156E-07 2,270003E-07 0,03069699 7,035151E-05
637571399738625191 9764 0,00112915 0,0001678467 0,002700806 -7,739998E-06 2,338001E-05 -5,437994E-05 -4,272894E-07 1,858715E-07 1,808128E-07 0,00293215 5,969682E-05
637571399738815202 0 0,00112915 -0,004150391 -0,005935669 -7,739998E-06 2,338001E-05 -5,833994E-05 -4,334194E-07 2,043884E-07 1,361757E-07 0,007330272 6,33252E-05
637571399739035309 0 -0,001754761 -0,005203247 0,004928589 -7,739998E-06 1,944001E-05 -6,227993E-05 -4,395186E-07 2,212595E-07 8,865148E-08 0,007378615 6,570093E-05
637571399739215311 10035 -0,004241943 -0,003417969 0,01583862 -7,739998E-06 1,552001E-05 -5,443993E-05 -4,455867E-07 2,349638E-07 4,28973E-08 0,01674929 5,713567E-05
637571399739405201 9899 -0,003692627 0,003585815 0,007675171 -7,739998E-06 1,552001E-05 -4,279993E-05 -4,51593E-07 2,470074E-07 5,168229E-09 0,00924131 4,618022E-05
637571399739605197 0 -0,003692627 0,0006713867 0,005432129 -7,739998E-06 1,552001E-05 -3,507993E-05 -4,575682E-07 2,589888E-07 -2,48934E-08 0,006602596 3,913285E-05
637571399739815181 0 -0,002807617 0,0004882813 0,002227783 -7,739998E-06 1,552001E-05 -3,121993E-05 -4,635435E-07 2,709703E-07 -5,048515E-08 0,003617202 3,571361E-05
637571399740015224 9998 -0,002822876 -0,004501343 0,007583618 -7,739998E-06 1,552001E-05 -2,721993E-05 -4,697355E-07 2,833863E-07 -7,386109E-08 0,009259696 3,227542E-05
637571399740212005 0 -0,002212524 -0,004348755 0,006408691 -7,739998E-06 1,552001E-05 -1,949993E-05 -4,757108E-07 2,953677E-07 -9,189495E-08 0,008054704 2,609646E-05
637571399740401869 0 -0,0004577637 0,005493164 -0,003265381 -7,739998E-06 1,940001E-05 -1,561993E-05 -4,81717E-07 3,089167E-07 -1,055215E-07 0,006406802 2,60816E-05
637571399740702326 0 -0,0004577637 0,005630493 -0,00378418 -7,739998E-06 2,708E-05 -1,561993E-05 -4,876613E-07 3,26765E-07 -1,175176E-07 0,006799413 3,220584E-05
637571399740812290 0 0,001495361 -0,003189087 -0,004196167 -7,739998E-06 3,1E-05 -1,561993E-05 -4,937295E-07 3,495324E-07 -1,297636E-07 0,005478521 3,556529E-05
637571399741002277 0 0,001495361 -0,003067017 -0,0006866455 -7,739998E-06 3,1E-05 -1,561993E-05 -4,996119E-07 3,730924E-07 -1,416347E-07 0,003480543 3,556529E-05
637571399741212302 0 0,001815796 -0,003067017 0,003204346 -7,739998E-06 3,1E-05 -1,561993E-05 -5,055871E-07 3,970244E-07 -1,536933E-07 0,004792863 3,556529E-05
637571399741422276 0 0,002685547 -0,003631592 0,0001373291 -7,739998E-06 3,1E-05 -1,561993E-05 -5,115005E-07 4,207084E-07 -1,65627E-07 0,004518792 3,556529E-05
637571399741620931 0 0,002151489 -0,0004577637 0,0006713867 -7,739998E-06 3,1E-05 -1,561993E-05 -5,175067E-07 4,447644E-07 -1,77748E-07 0,002299829 3,556529E-05
637571399741830952 9853 -0,0001983643 0 0,005355835 -7,739998E-06 3,1E-05 -1,175993E-05 -5,23482E-07 4,686964E-07 -1,883166E-07 0,005359507 3,404708E-05
637571399742051092 10140 -0,0003509521 0,001403809 0,005065918 -7,739998E-06 3,1E-05 -3,999931E-06 -5,294883E-07 4,927524E-07 -1,944315E-07 0,005268526 3,220105E-05
637571399742331050 0 -0,0009460449 -0,004074097 0,007247925 -7,739998E-06 3,1E-05 3,880068E-06 -5,355874E-07 5,171804E-07 -1,944787E-07 0,008368134 3,218637E-05
637571399742400939 0 0,001205444 -0,00189209 0,01145935 -7,739998E-06 3,1E-05 1,168007E-05 -5,416246E-07 5,413604E-07 -1,884103E-07 0,01167689 3,401958E-05
637571399742600918 0 0,004074097 0,003036499 0,02838135 -7,739998E-06 3,1E-05 2,704007E-05 -5,47569E-07 5,651684E-07 -1,735417E-07 0,02883261 4,185777E-05
637571399742810918 0 0,001739502 -0,009460449 0,03175354 -7,739998E-06 2,706E-05 5,068006E-05 -5,536681E-07 5,880441E-07 -1,4292E-07 0,0331785 5,797086E-05
637571399743010909 0 0,00440979 -0,009460449 -0,01835632 -7,739998E-06 1,922E-05 5,460006E-05 -5,597362E-07 6,061858E-07 -1,016502E-07 0,02111637 5,839934E-05
637571399743210906 0 0,00453186 -0,002532959 -0,01164246 -7,739998E-06 1,524E-05 4,266006E-05 -5,658973E-07 6,199009E-07 -6,294065E-08 0,01274757 4,5957E-05
